,x,y
197,103.8459633,1.2774994
198,103.8446323,1.2761339
199,103.84492023682358,1.2761556216049188
200,103.8446009,1.2759267
201,103.84552931527365,1.2762015697448346
202,103.84567866012287,1.2762170963983699
203,103.84581545222704,1.2762319313198096
204,103.84642369660008,1.2762978946116597
205,103.8465178,1.2763081
206,103.84657754139879,1.276320176702772
207,103.8438469,1.2794109
208,103.8439071,1.2798496
209,103.8439262,1.2794032
210,103.8440177,1.2803541
211,103.8444549,1.2787672
212,103.8443409,1.2787875
213,103.8442917,1.2787951
214,103.8419792,1.2813641
215,103.8418912,1.2815191
216,103.8418468,1.2811673
217,103.8416494,1.2820003
218,103.8431769,1.2741369
219,103.8430676,1.2741305
220,103.8432369,1.2735061
221,103.8430616,1.2745633
222,103.8428169,1.2741241
223,103.8479885,1.2889585
224,103.8479424,1.2889969
225,103.8481032,1.2889548
226,103.8476781,1.2892162
227,103.8481989,1.2878724
228,103.8484256,1.2876297
229,103.8480304,1.2875938
230,103.8481665,1.2871674
231,103.8478679,1.287251
232,103.8478076,1.2865089
233,103.8478268,1.2872751
234,103.8459996,1.2874818
235,103.8461528,1.2873755
236,103.8465201,1.2871639
237,103.8494717,1.2855021
238,103.8492581,1.2856171
239,103.8488909,1.2858218
240,103.8455039,1.2876724
241,103.8452674,1.2878257
242,103.8447513,1.2882148
243,103.8417232,1.2735109
244,103.8419688,1.2734978
245,103.8423939,1.2735073
246,103.8399356,1.2729527
247,103.8399441,1.2729877
248,103.8397488,1.2733437
249,103.8401499,1.2732412
250,103.8400431,1.2727003
251,103.8469116,1.28503
252,103.84684455537737,1.2850648309214676
253,103.847295,1.2848124
254,103.84690056661344,1.285011293171393
255,103.8466875,1.2851464
256,103.8464876,1.2852624
257,103.8526768,1.3397087
258,103.8529611,1.3402232
259,103.8530936,1.3404807
260,103.846202,1.3316504
261,103.8463504,1.3316284
262,103.8463237,1.3320441
263,103.8463047,1.3314881
264,103.846617,1.3315915
265,103.8477327,1.3380629
266,103.8475959,1.3381093
267,103.8477194,1.3379869
268,103.84735418842288,1.3382029075050754
269,103.8537692,1.3352666
270,103.8536336,1.3355253
271,103.85354063470581,1.3356501990443486
272,103.8530901,1.3367098
273,103.8531579,1.3368148
274,103.8529401,1.3364289
275,103.85320369836404,1.3368856695551943
276,103.8534929,1.3337238
277,103.8531124,1.3336882
278,103.853217,1.3335234
279,103.8528010838791,1.333624346165328
280,103.8589492,1.3353239
281,103.8591845,1.3353283
282,103.8593146,1.3353308
283,103.8632079,1.3010086
284,103.86338788382791,1.3009661293590096
285,103.8634966,1.300996
286,103.8374798,1.3019496
287,103.8373044,1.301782
288,103.8370648,1.3015166
289,103.8359171,1.3028254
290,103.8359687,1.3029893
291,103.8360082,1.3031053
292,103.8355163,1.3107414
293,103.835604,1.3106084
294,103.8356495,1.3105461
295,103.8381426,1.3060107
296,103.8387268,1.3061843
297,103.8388842,1.3065929
298,103.8388721,1.3062011
299,103.8516497,1.2889302
300,103.85153094379373,1.2887955990236526
301,103.85184271671423,1.2887816436875308
302,103.851564,1.2891325
303,103.85153000825161,1.2887942911357746
304,103.8515298,1.288794
305,103.8511925225222,1.2883108161980374
306,103.8571007,1.2980884
307,103.8568881,1.2978884
308,103.85689765505828,1.2983028701005221
309,103.85627354914614,1.2985453192062415
310,103.8568019,1.297807
311,103.856504,1.2974559
312,103.8565486,1.2975134
313,103.85597417884968,1.2982056831339879
314,103.8566984,1.2977128
315,103.8559043,1.2982899
316,103.85536594012275,1.2975695875841269
317,103.8553415,1.2975321
318,103.8557573,1.2971979
319,103.8534171,1.2964713
320,103.8530681,1.2966431
321,103.8528046,1.2968337
322,103.8529605,1.2964625
323,103.8243121,1.2678877
324,103.8234801280324,1.2677016747636694
325,103.82342633611891,1.267695048380778
326,103.82167586087303,1.269478875387503
327,103.82167424662826,1.2695020571782298
328,103.8216779,1.2699689
329,103.8222824567954,1.2688870732701076
330,103.82286176926044,1.268191658924422
331,103.82285736203394,1.2682022114811344
332,103.82229052534217,1.268881150744023
333,103.82111995039855,1.2706684246413034
334,103.821812,1.2697396
335,103.8285849,1.2729379
336,103.82860650816426,1.2729633384623322
337,103.8286864,1.2735151
338,103.8288139,1.2737556
339,103.82858565488533,1.2738399468532444
340,103.8283606,1.2858681
341,103.8283492,1.2861969
342,103.8283405,1.2865834
343,103.82787107687508,1.2866818041258015
344,103.8283351,1.286923
345,103.8278003,1.2866987
346,103.8275686,1.2867589
347,103.8277646,1.2866355
348,103.8309633,1.2872162
349,103.8311264209116,1.2871870359582291
350,103.83185505002884,1.2871047087919136
351,103.83202803655419,1.2871074448821094
352,103.83273786349805,1.2872535132893916
353,103.8328492,1.2872661
354,103.83288058739826,1.2872648839677574
355,103.8530964,1.2850649
356,103.8528663,1.2852927
357,103.8526328,1.2853649
358,103.8475096,1.2866617
359,103.8477313,1.2965814
360,103.8473882,1.2969092
361,103.84660924071258,1.2973550464370573
362,103.8353159,1.3012913
363,103.8352677,1.3015694
364,103.8352023,1.3010848
365,103.8354102,1.3014719
366,103.8355108,1.3016614
367,103.8336401,1.3028952
368,103.8334116,1.3028378
369,103.83295925048705,1.3023562696938313
370,103.8489258,1.2972882
371,103.84885326612563,1.2972594239667177
372,103.84835,1.2973196
373,103.8487422,1.2974409
374,103.8480845,1.2973806
375,103.8415152,1.2796085
376,103.8415744,1.280271
377,103.841615,1.2796938
378,103.841547,1.2792113
379,103.8416061,1.280434
380,103.8420582,1.2815187
381,103.8435709,1.2826551
382,103.84387008776825,1.2824826225151458
383,103.8438943,1.2824685
384,103.84392300188742,1.28245213992417
385,103.8410458,1.2782956
386,103.8409864,1.2784221
387,103.8407679,1.27815
388,103.8409288,1.2785804
389,103.8404229,1.279646
390,103.8406341,1.2796023
391,103.8406692,1.2799657
392,103.840711,1.2804268
393,103.8406602,1.280492
394,103.8818498,1.3186068
395,103.8820014,1.3186146
396,103.8820443,1.3186147
397,103.8780724,1.315816
398,103.8781071,1.3156359
399,103.8781368,1.3158249
400,103.8773873,1.3154717
401,103.878236,1.315084
402,103.8274586,1.2655434
403,103.8270533,1.2661411
404,103.8276559,1.2656475
405,103.8268935,1.2663391
406,103.821429,1.3217894
407,103.8211689,1.3216774
408,103.8210326,1.3218918
409,103.8210443,1.3214128
410,103.8177733,1.3154543
411,103.8176244379408,1.315334559255739
412,103.8176294,1.3157377
413,103.8175895,1.3153056
414,103.81721586317434,1.3146304260216046
415,103.8801164,1.3274244
416,103.8802049,1.327533
417,103.8804745,1.3276577
418,103.8890671,1.3084165
419,103.88870693313105,1.3083445837485141
420,103.889053,1.3084897
421,103.8882315,1.3082504
422,103.8879453,1.3081942
423,103.8601099,1.3038192
424,103.8600416,1.3039276
425,103.8596217,1.3034653
426,103.8601759,1.3037143
427,103.8599555,1.3040643
428,103.8610544,1.3010226
429,103.86102220787747,1.3010742720148567
430,103.86085,1.3013696
431,103.8607752,1.3014965
432,103.8606291,1.30123
433,103.8593239,1.3028798
434,103.8595787,1.3025227
435,103.8600769284916,1.3033716972713703
436,103.86032382883346,1.303026511189559
437,103.8596188,1.3024646
438,103.8599704,1.3011002
439,103.8598389,1.3012949
440,103.860233,1.3015007
441,103.854382,1.3136992
442,103.854914,1.3141809
443,103.8544229,1.3136094
444,103.8546491,1.3145939
445,103.8551773,1.3144175
446,103.8540153,1.3143969
447,103.8540729,1.314253
448,103.854133,1.314106
449,103.8565446,1.314623
450,103.85644381049555,1.3145283754968482
451,103.8567462,1.3143932
452,103.8563383,1.3144292
453,103.8561796,1.3142833
454,103.8350774,1.3003134
455,103.83474798194518,1.3001230337111223
456,103.8347036,1.3000565
457,103.83431119088587,1.2998327522598478
458,103.8484153,1.2862143
459,103.8487883,1.2869324
460,103.84874604959572,1.2860445976796864
461,103.8488764,1.2871091
462,103.848862,1.2756511
463,103.8489747,1.2755788
464,103.8494253,1.2762907
465,103.8490579,1.2755197
466,103.8490356,1.2889516
467,103.8492695,1.288741
468,103.8493743,1.2883148
469,103.8453779,1.2834825
470,103.8450587,1.2836635
471,103.8442739218364,1.2841032031151765
472,103.8441283,1.2828903
473,103.8443458,1.282765
474,103.8443651,1.2827977
475,103.8444277,1.2827178
476,103.8444046,1.283374
477,103.84436984329707,1.2833146351921498
478,103.8443659,1.2833079
479,103.84433825324686,1.2832607261707798
480,103.842185,1.2798611
481,103.8423521,1.2796239
482,103.8417707,1.2793799
483,103.8417835,1.2798153
484,103.8462994,1.2910752
485,103.8460867,1.2906163
486,103.846208,1.2901247
487,103.8451868,1.2910981
488,103.84496863198729,1.2908186110564714
489,103.8448339,1.2907028
490,103.8445599,1.2908536
491,103.8448215,1.290665
492,103.8461015,1.2899977
493,103.845464,1.2903198
494,103.8450003,1.290513
495,103.8458963,1.2913437
496,103.84554606763048,1.2905151358969889
497,103.8453424,1.2900271
498,103.8452278,1.2897512
499,103.8445666,1.281079
500,103.8443054,1.2812228
501,103.8441197,1.281324
502,103.8432616,1.2797377
503,103.8432867,1.2795757
504,103.8435219,1.2798947
505,103.8433026,1.2794164
506,103.8436948,1.2794247
507,103.8435853,1.2794315
508,103.8435458,1.2794321
509,103.8419914,1.278365
510,103.8421161,1.2781751
511,103.8419732,1.2783525
512,103.8420984,1.2781618
513,103.84217323120629,1.2780879579070838
514,103.8487257,1.2810597
515,103.8490524,1.2808779
516,103.8487685,1.281132
517,103.84907484874155,1.280915729182578
518,103.84910493329257,1.2808459949982334
519,103.8488653,1.2781116
520,103.84840114872414,1.2773410752304732
521,103.8480845,1.2767819
522,103.8478379,1.2763192
523,103.8380959,1.2775029
524,103.8382681,1.2767545
525,103.8377133,1.27743
526,103.8383874,1.27678
527,103.8382868,1.276682
528,103.8383113,1.2763942
529,103.8371556,1.2732526
530,103.83768858918904,1.2733158821109323
531,103.8366205,1.2732337
532,103.8380238392547,1.2734452615627756
533,103.8385891,1.2734838
534,103.8386377,1.2734857
535,103.8386511,1.274034
536,103.8372421,1.2752421
537,103.83725280193995,1.2752974771524201
538,103.8371566,1.2757309
539,103.837105,1.2759103
540,103.8359809,1.2744332
541,103.8362201,1.2743161
542,103.8359531,1.2744919
543,103.836442,1.2744921
544,103.8370665,1.276513
545,103.83795883960859,1.2766233263489737
546,103.8366595,1.2764881
547,103.838122,1.276653
548,103.8476049,1.2795465
549,103.8477402,1.2797699
550,103.8478158,1.2794253
551,103.8478638393558,1.2799747726080415
552,103.8495895,1.2783516
553,103.8493717,1.2784801
554,103.8491713,1.2786002
555,103.8495445,1.2751856
556,103.8494813,1.2750879
557,103.8496942,1.2750927
558,103.849908,1.2757356
559,103.84947346018589,1.2750736824592968
560,103.84943979524031,1.27511229741143
561,103.8458577,1.273614
562,103.84580745748666,1.2736507370990642
563,103.84586183265488,1.273645435276469
564,103.8455049,1.2739418
565,103.8452867,1.2741454
566,103.8452519,1.2736403
567,103.8456471,1.2747838
568,103.84608924496116,1.2745716026291776
569,103.8463740539822,1.274325662840134
570,103.8465379,1.2741897
571,103.8466416,1.2740145
572,103.8426326,1.2769883
573,103.8426688,1.2770692
574,103.8424562,1.2767953
575,103.8426813,1.2771435
576,103.840945,1.2751429
577,103.8404425,1.2750409
578,103.84017128678283,1.2749932825706598
579,103.8452484,1.2801139
580,103.84478778691062,1.279724407549949
581,103.8452919,1.2801412
582,103.8447871,1.2797238
583,103.8448956,1.2795928
584,103.8447214,1.2796613
585,103.8449849,1.2812059
586,103.8451124,1.2810701
587,103.8452199,1.280876
588,103.845811,1.2819592
589,103.8460769,1.2823351
590,103.8459143,1.2818388
591,103.846323,1.2824666
592,103.8487206,1.2854718
593,103.8484409,1.2860483
594,103.8481553,1.2857506
595,103.8485187,1.2850807
596,103.8529088,1.2854846
597,103.8528216,1.2857174
598,103.8526362,1.2863015
599,103.8527196,1.285604
600,103.8495779,1.2856324
601,103.8496767,1.2856241
602,103.8500058,1.2832447
603,103.850344,1.283796
604,103.8503906,1.284437
605,103.8512769,1.2836913
606,103.8509556,1.2837438
607,103.8514309,1.2837132
608,103.8506524,1.2837697
609,103.8503588,1.2822924
610,103.8503654,1.2820801
611,103.8503814,1.2817284
612,103.8492667,1.2834194
613,103.8490603,1.2830744
614,103.84844536515571,1.2837304180892157
615,103.84859600722474,1.282303914559274
616,103.8500516,1.2851826
617,103.8498972,1.2850336
618,103.8496014,1.2854324
619,103.8497353,1.2844364
620,103.8467538,1.2801641
621,103.8470969,1.2809378
622,103.8472085,1.2811285
623,103.8472454,1.2808529
624,103.8684453,1.3131396
625,103.86755236604813,1.3130795075032982
626,103.8669285,1.3133085
627,103.8667083,1.3134737
628,103.8723612,1.3113682
629,103.8724143,1.3111795
630,103.8724932,1.3109348
631,103.8726024,1.3112492
632,103.8821896,1.3222523
633,103.8829032,1.3224673
634,103.8830156,1.3224721
635,103.8746188,1.2972111
636,103.8750286,1.2973089
637,103.87393022252903,1.2969444834545314
638,103.87504539005033,1.297297292730473
639,103.8684717,1.2970256
640,103.86936029620524,1.297064871533833
641,103.8693703868015,1.297065319228289
642,103.8700033,1.2970934
643,103.870183,1.2970974
644,103.8677233,1.2978421
645,103.86784027304645,1.29784309325835
646,103.86862283168534,1.2978497382327776
647,103.86873963314373,1.2978507300341142
648,103.86952236372059,1.2978573343152935
649,103.86963910551779,1.2978582918431576
650,103.869971,1.2977121
651,103.871687,1.2983665
652,103.872074,1.2979996
653,103.87296551111478,1.2981196979922371
654,103.886225,1.2978955
655,103.8860266,1.297904
656,103.8858609,1.2979017
657,103.8808531,1.3239873
658,103.8810852,1.3240457
659,103.8807955,1.3239697
660,103.8812003,1.3240788
661,103.8773453,1.3297631
662,103.8770358,1.3293068
663,103.8769097,1.3300836
664,103.87700103489261,1.3292555136366284
665,103.8734949,1.3271094
666,103.8733446,1.3272203
667,103.8730369,1.3274557
668,103.879936,1.3279728
669,103.8800268,1.3280013
670,103.8781625,1.3237871
671,103.8782311,1.3236027
672,103.8781243,1.3238796
673,103.8789864,1.3239907
674,103.8784496,1.3230573
675,103.8732633,1.3248486
676,103.8734142,1.3246237
677,103.87397068168161,1.324933237411867
678,103.87343862609943,1.3245831714685317
679,103.8758893,1.32772
680,103.8760302,1.3276162
681,103.87571388765015,1.3274715847320668
682,103.8761296,1.3275437
683,103.8390948,1.312209
684,103.8390029,1.3125737
685,103.8397036,1.3063444
686,103.84013928507616,1.307114562121145
687,103.84019282577914,1.3073431802306406
688,103.8401983,1.307533
689,103.8401903,1.3079178
690,103.8403102,1.3076463
691,103.8403903,1.3072121
692,103.8403565,1.3068741
693,103.84017652408133,1.3080719573709156
694,103.8070238,1.2938552
695,103.8068415,1.2936334
696,103.80730334795584,1.2940631276408976
697,103.8103086,1.2927554
698,103.8103959,1.2924188
699,103.81031621153258,1.2928081341552078
700,103.8065541,1.2981879
701,103.8067133,1.2986508
702,103.8067404,1.298739
703,103.8069571,1.2991919
704,103.8061573951073,1.2996038316449616
705,103.80533797904911,1.299968788917849
706,103.8046415,1.3001544
707,103.80422839134023,1.300953497510172
708,103.8156737,1.2777521
709,103.81518331126496,1.277941236672567
710,103.81483270922028,1.278071107669854
711,103.81433457695837,1.2782267813503343
712,103.81396403570116,1.2782626414917264
713,103.8134683,1.2779593
714,103.8133779,1.2778936
715,103.8112395,1.2787473
716,103.81063103989533,1.2783820367583414
717,103.81046852227126,1.2784220349288344
718,103.80981645595323,1.2786374770668787
719,103.80965987360172,1.278696657481701
720,103.8096184,1.2787802
721,103.80966692310056,1.278775882372842
722,103.8095613,1.279009
723,103.8078639,1.2780931
724,103.80810105849442,1.2780292440052436
725,103.8081748,1.2780076
726,103.80902170935683,1.2777043610439403
727,103.8081018,1.2779364
728,103.8078089,1.2779706
729,103.80785605465363,1.278086183209112
730,103.807548,1.2780497
731,103.8225933,1.2882491
732,103.8225945,1.2882724
733,103.8226257,1.2885064
734,103.8203198,1.2838177
735,103.82065098678368,1.2846540491118017
736,103.8209498065986,1.2851756736959137
737,103.82114771018007,1.2853930009638932
738,103.8214737,1.2857404
739,103.8215566,1.2858289
740,103.8226661,1.2886162
741,103.8226866,1.2882988
742,103.822686,1.2887348
743,103.8226835,1.2881999
744,103.8041165,1.2936998
745,103.80411359620267,1.2937221350412174
746,103.80417407091386,1.293701297779873
747,103.8035726,1.2942247
748,103.8028632,1.2942466
749,103.804025,1.2912885
750,103.8046405563613,1.291927396466011
751,103.8049744,1.2924738
752,103.8051896,1.2927103
753,103.8037702,1.2958817
754,103.8039404,1.2956984
755,103.8033066,1.2954518
756,103.80472534320972,1.29613780841257
757,103.8040851,1.2955259
758,103.8287325,1.2758707
759,103.82944447365044,1.2753208735577382
760,103.83013106750958,1.2747405548772288
761,103.83483167969374,1.2728195813789471
762,103.83485919606977,1.2728205148908966
763,103.83491301307703,1.272822340669818
764,103.8357342,1.2728502
765,103.8340140874702,1.2728015396530794
766,103.83311610629998,1.2728548820670376
767,103.83224995569012,1.2730897041990923
768,103.83147880877317,1.2735487802334098
769,103.83080141756335,1.274140689637211
770,103.8672222,1.3310415
771,103.86664,1.3312935
772,103.8665579,1.3313057
773,103.864865,1.3360411
774,103.86562920273421,1.3361183428357473
775,103.8648481,1.3362761
776,103.86575433369465,1.3361020769070846
777,103.86583927587921,1.3360898571542188
778,103.8662401,1.3358887
779,103.86637457627575,1.3357347188614546
780,103.8669576,1.3321285
781,103.8671755,1.3323899
782,103.866826,1.3322718
783,103.8673033,1.3325214
784,103.86729185938917,1.3326455806232864
785,103.8680591,1.3301153
786,103.86799504094917,1.3298535124280901
787,103.86799149258601,1.3298390114737038
788,103.8679564,1.3296956
789,103.8678391,1.3297458
790,103.8678067,1.3289823
791,103.8298762,1.3078322
792,103.8301881,1.3076748
793,103.8298522,1.3077882
794,103.8302074,1.3076636
795,103.8311716,1.3068187
796,103.8316283,1.3065809
797,103.8312888,1.3070632
798,103.8318084,1.3064858
799,103.8317513,1.3080685
800,103.8318424,1.3083668
801,103.8318516,1.3080297
802,103.8318989,1.3086187
803,103.8332363,1.3090711
804,103.8328019,1.3092844
805,103.8332326876092,1.3092351234836213
806,103.83313672967662,1.3092620948437603
807,103.8324223,1.309467
808,103.8311971,1.3096918
809,103.8312706,1.3097779
810,103.831173,1.3096751
811,103.8312986,1.3100362
812,103.8314163,1.3099519
813,103.8277917,1.3075633
814,103.82787567514053,1.3072767204762703
815,103.8278076,1.3076958
816,103.82790695001047,1.3071909678805995
817,103.8279413,1.3070989
818,103.82810670670588,1.307019259886196
819,103.82775289949856,1.307145946826634
820,103.8297794,1.3129034
821,103.82979992910072,1.3129187114583465
822,103.8296764,1.3128198
823,103.8292871,1.3130423
824,103.82981145866549,1.312927310687964
825,103.8299297,1.3130155
826,103.8300878,1.3131611
827,103.8305967,1.3128378
828,103.8178677,1.3113124
829,103.81840752945513,1.311666791128618
830,103.81841541250745,1.3116719662515808
831,103.8184342,1.3116843
832,103.8186128,1.3117979
833,103.8185816,1.3190292
834,103.81823298363626,1.3194739407466909
835,103.8180218,1.3184035
836,103.81800423228694,1.319666046012735
837,103.8177858,1.320002
838,103.8183076,1.3201339
839,103.8260843,1.3154203
840,103.82608326411933,1.3154198429236204
841,103.8252613290286,1.3150570722823876
842,103.82352511771181,1.314290751410769
843,103.8230397,1.3140765
844,103.82434803839953,1.314653968314489
845,103.82361539549258,1.3143305977975417
846,103.82517093118719,1.315017172903805
847,103.8244383622606,1.3146938350399648
848,103.8234145,1.3128023
849,103.8235701,1.3121058
850,103.82321187718432,1.3128774676089041
851,103.823876,1.3119618
852,103.8235187,1.3121322
853,103.8236787,1.3135791
854,103.82436706670623,1.3131053668979515
855,103.8243585,1.3125318
856,103.8237418,1.3127379
857,103.8240011,1.3119251
858,103.8886109,1.3051426
859,103.8884386,1.3042839
860,103.88866034705167,1.3051464251051934
861,103.8888964572786,1.3043188383864635
862,103.8884281405386,1.3042178953769885
863,103.8875722,1.2992665
864,103.88684936484603,1.2993143595245953
865,103.88745993435401,1.2987457174596444
866,103.8882141,1.2989483
867,103.88667460212694,1.2993259445147096
868,103.8865561,1.2993338
869,103.8859507,1.2993584
870,103.8859409,1.2991748
871,103.8855292,1.2993867
872,103.88588646154274,1.298276884608715
873,103.8864944,1.2982683
874,103.8864637,1.2978879
875,103.88650241417781,1.2984091495473917
876,103.8851765,1.2985675
877,103.8851716,1.2987749
878,103.8853289,1.2987722
879,103.8841605,1.2986762
880,103.8841640629268,1.299036417938527
881,103.8844617,1.2986841
882,103.88416406634505,1.2990367635292044
883,103.88416413179357,1.2995757032313326
884,103.884164,1.2995837
885,103.8806678,1.2986174
886,103.88066492471417,1.2988404356124281
887,103.8807365686887,1.2994979575447452
888,103.88187660167503,1.299847262494773
889,103.8819157,1.2998617
890,103.8821699,1.3000675
891,103.88098582538179,1.2996847163765846
892,103.88149620269338,1.29977836481659
893,103.88155607747588,1.299783695361489
894,103.8890559,1.2999378
895,103.8889678,1.2994135
896,103.8887626,1.2999739
897,103.88891794960313,1.2994115844758742
898,103.8889617277813,1.299374136439963
899,103.8897844,1.2985322
900,103.89063089300956,1.2982803096139146
901,103.8910323,1.2981888
902,103.8910319,1.2982018
903,103.8815354,1.3010057
904,103.8813577,1.3012155
905,103.8811344,1.3013737
906,103.88080884948556,1.3005030517436085
907,103.8819699,1.3020669
908,103.88173123454241,1.3017465177518879
909,103.88142938584217,1.3013478753925067
910,103.8830183,1.3010949
911,103.8829006,1.3012061
912,103.88308960635241,1.301117240319881
913,103.8827383,1.3013661
914,103.890375,1.3035091
915,103.89025672464018,1.3044008483885055
916,103.88986644130782,1.3034666058444135
917,103.8902543,1.3044225
918,103.89025515753549,1.3044225618899679
919,103.89017843341279,1.3050776898851317
920,103.863468,1.2756765
921,103.8636977,1.2761033
922,103.86417239832392,1.2768192087665058
923,103.86414547913498,1.2768370580993507
924,103.8666097,1.2800148
925,103.8664184,1.279723
926,103.86666183798397,1.2799794422304556
927,103.86619355547549,1.2793637375532272
